Time,UserID,User full name,Affected user,Event context,Component,Event name,Description
"13/12/20, 21:45",65,anonfirstname63 anonlastname63,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '65' viewed the course with id '6'.
"13/12/20, 21:45",5,anonfirstname3 anonlastname3,anonfirstname3 anonlastname3,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '5' viewed the feedback for the user with id '5' for the assignment with course module id '194'.
"13/12/20, 21:45",5,anonfirstname3 anonlastname3,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '5' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:45",65,anonfirstname63 anonlastname63,anonfirstname63 anonlastname63,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '65' viewed the feedback for the user with id '65' for the assignment with course module id '194'.
"13/12/20, 21:45",65,anonfirstname63 anonlastname63,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '65' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:44",64,anonfirstname62 anonlastname62,anonfirstname62 anonlastname62,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '64' viewed the user report in the gradebook.
"13/12/20, 21:44",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '33' viewed the feedback for the user with id '33' for the assignment with course module id '194'.
"13/12/20, 21:44",33,anonfirstname31 anonlastname31,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '33' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:44",64,anonfirstname62 anonlastname62,-,Course: Introduction to Learning Analytics 2020/2021,Assignment,Course module instance list viewed,The user with id '64' viewed the instance list for the module 'assign' in the course with id '6'.
"13/12/20, 21:44",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '33' viewed the user report in the gradebook.
"13/12/20, 21:44",64,anonfirstname62 anonlastname62,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '64' viewed the course with id '6'.
"13/12/20, 21:44",33,anonfirstname31 anonlastname31,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '33' viewed the course with id '6'.
"13/12/20, 21:44",71,anonfirstname69 anonlastname69,anonfirstname69 anonlastname69,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '71' viewed the feedback for the user with id '71' for the assignment with course module id '194'.
"13/12/20, 21:44",71,anonfirstname69 anonlastname69,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '71' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:44",70,anonfirstname68 anonlastname68,anonfirstname68 anonlastname68,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '70' viewed the feedback for the user with id '70' for the assignment with course module id '194'.
"13/12/20, 21:44",70,anonfirstname68 anonlastname68,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '70' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:44",64,anonfirstname62 anonlastname62,-,Forum: Announcements,Forum,Discussion viewed,The user with id '64' has viewed the discussion with id '22' in the forum with course module id '97'.
"13/12/20, 21:43",53,anonfirstname51 anonlastname51,anonfirstname51 anonlastname51,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '53' viewed the feedback for the user with id '53' for the assignment with course module id '194'.
"13/12/20, 21:43",53,anonfirstname51 anonlastname51,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '53' has viewed the submission status page for the assignment with course module id '194'.
"13/12/20, 21:43",71,anonfirstname69 anonlastname69,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '71' viewed the course with id '6'.
"13/12/20, 21:43",71,anonfirstname69 anonlastname69,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '71' viewed the course with id '6'.
"13/12/20, 21:43",64,anonfirstname62 anonlastname62,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '64' viewed the course with id '6'.
"13/12/20, 21:43",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:43",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Overview report,Grade overview report viewed,The user with id '14' viewed the overview report in the gradebook.
"13/12/20, 21:43",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:43",14,anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Some content has been posted.,The user with id '14' has posted content in the forum post with id '138' in the discussion '22' located in the forum with course module id '97'.
"13/12/20, 21:43",14,anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Post created,The user with id '14' has created the post with id '138' in the discussion with id '22' in the forum with course module id '97'.
"13/12/20, 21:41",14,anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Discussion viewed,The user with id '14' has viewed the discussion with id '22' in the forum with course module id '97'.
"13/12/20, 21:41",14,anonfirstname12 anonlastname12,-,Forum: Announcements,Forum,Course module viewed,The user with id '14' viewed the 'forum' activity with course module id '97'.
"13/12/20, 21:41",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:41",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Overview report,Grade overview report viewed,The user with id '14' viewed the overview report in the gradebook.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Overview report,Grade overview report viewed,The user with id '14' viewed the overview report in the gradebook.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '14' viewed the user report in the gradebook.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:40",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:39",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname3 anonlastname3,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1224' for the user with id '5' for the grade item with id '14'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname8 anonlastname8,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1248' for the user with id '10' for the grade item with id '14'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname31 anonlastname31,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1225' for the user with id '33' for the grade item with id '14'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname47 anonlastname47,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1243' for the user with id '49' for the grade item with id '14'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname48 anonlastname48,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1232' for the user with id '50' for the grade item with id '14'.
"13/12/20, 21:38",14,anonfirstname12 anonlastname12,anonfirstname49 anonlastname49,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1249' for the user with id '51' for the grade item with id '14'.
